time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-04-29T16:55:12.000Z,59.2508,-138.1488,24.4,3.4,ml,,,,0.8,ak,ak11245885,2014-04-30T00:57:49.837Z,"95km ESE of Yakutat, Alaska",earthquake
2014-04-29T16:44:26.000Z,62.9979,-148.1059,14.3,0,ml,,,,0.59,ak,ak11245884,2014-04-30T00:58:10.679Z,"61km SE of Cantwell, Alaska",earthquake
2014-04-29T16:28:23.000Z,62.203,-150.1384,14.8,1.2,ml,13,104.399991648001,0.1410355,0.32,ak,ak11245877,2014-04-29T16:32:54.247Z,"13km S of Talkeetna, Alaska",earthquake
2014-04-29T16:22:26.000Z,61.1097,-146.8962,9.6,1.5,ml,8,125.999989920001,0.1536119,0.76,ak,ak11245875,2014-04-29T16:27:17.909Z,"29km W of Valdez, Alaska",earthquake
2014-04-29T16:19:59.500Z,46.7587,-121.9055,1.1,0.2,Md,,212.4,0.06288207,0.08,uw,uw60747337,2014-04-29T17:20:00.273Z,"24km NW of Packwood, Washington",earthquake
2014-04-29T16:18:15.400Z,46.2105,-122.606,0,0.3,Md,,190.8,0.11678099,0.13,uw,uw60747342,2014-04-29T17:26:42.049Z,"24km E of West Side Highway, Washington",quarry
2014-04-29T16:17:31.294Z,37.2221,-117.394,0,0.25,ml,4,317.61,0.376,0.1351,nn,nn00445418,2014-05-01T00:23:46.000Z,"55km SSW of Goldfield, Nevada",earthquake
2014-04-29T16:11:17.600Z,-15.5087,167.6009,161.83,5.1,mb,,34,6.619,0.88,us,usb000q3x2,2014-04-30T00:13:45.467Z,"46km E of Luganville, Vanuatu",earthquake
2014-04-29T16:05:15.000Z,61.4409,-150.2217,35.4,1.4,ml,,,,0.65,ak,ak11245872,2014-04-29T16:08:59.373Z,"16km WSW of Big Lake, Alaska",earthquake
2014-04-29T15:59:01.500Z,46.7642,-121.8978,3.1,0.3,Md,,208.8,0.06288207,0.09,uw,uw60747317,2014-04-29T17:31:22.570Z,"24km NW of Packwood, Washington",earthquake
2014-04-29T15:52:56.490Z,33.5123333,-116.5031667,13.8,0.84,ml,19,126,0.05069,0.1,ci,ci37218560,2014-04-29T19:27:55.830Z,"16km ESE of Anza, California",earthquake
2014-04-29T15:48:27.000Z,61.2308,-147.7098,0.3,1.4,ml,,,,0.9,ak,ak11245870,2014-04-29T15:53:25.499Z,"73km NE of Whittier, Alaska",earthquake
2014-04-29T15:44:29.020Z,34.3436667,-116.8811667,0.01,1.42,ml,19,125,0.08753,0.15,ci,ci37218552,2014-04-29T19:24:51.780Z,"9km NNW of Big Bear City, California",quarry_blast
2014-04-29T15:37:42.000Z,62.7185,-149.3708,68.3,1,ml,15,104.399991648001,0.2641047,0.66,ak,ak11245842,2014-04-29T15:42:59.290Z,"58km NE of Talkeetna, Alaska",earthquake
2014-04-29T15:35:37.000Z,61.4491,-148.1811,21.9,1.1,ml,,,,1.05,ak,ak11245841,2014-04-29T15:39:02.652Z,"45km ESE of Lazy Mountain, Alaska",earthquake
2014-04-29T15:30:27.000Z,61.2292,-151.8941,96,1.9,ml,,,,0.71,ak,ak11245838,2014-04-29T15:40:31.283Z,"68km NNW of Nikiski, Alaska",earthquake
2014-04-29T15:20:36.000Z,61.2042,-148.0868,33.2,1,ml,,,,1.44,ak,ak11245836,2014-04-29T15:22:47.296Z,"57km NNE of Whittier, Alaska",earthquake
2014-04-29T15:17:45.000Z,61.4001,-148.2667,6.6,1.6,ml,,,,1.21,ak,ak11245833,2014-04-29T15:22:46.108Z,"43km ESE of Butte, Alaska",earthquake
2014-04-29T15:12:21.200Z,38.8113,-122.786,3,0.5,Md,15,61.2,0.00898315,0.02,nc,nc72211846,2014-04-29T15:29:05.692Z,"4km NW of The Geysers, California",earthquake
2014-04-29T14:59:33.700Z,36.1575,-96.7409,5,2.7,ml,,95,,0.56,us,usb000q3tf,2014-05-01T14:23:31.476Z,"6km NW of Yale, Oklahoma",earthquake
2014-04-29T14:52:57.300Z,38.9135,-122.4922,7.2,2.2,Md,61,54,0.05389892,0.15,nc,nc72211836,2014-04-29T22:19:09.303Z,"10km E of Lower Lake, California",earthquake
2014-04-29T14:51:25.800Z,38.912,-122.4687,11.8,2.1,Md,12,154.8,0.03593261,0.11,nc,nc71083629,2014-05-08T03:24:07.220Z,"12km E of Lower Lake, California",earthquake
2014-04-29T14:51:15.940Z,38.9468333,-122.4551667,12.66,1.36,md,7,273,0.06868,0.03,nc,nc72211841,2014-05-08T02:49:07.430Z,"14km E of Clearlake, California",earthquake
2014-04-29T14:44:42.700Z,41.0783,-121.9327,16,2.3,Md,33,46.8,0.24254513,0.07,nc,nc72211826,2014-04-29T22:54:08.167Z,"26km SE of McCloud, California",earthquake
2014-04-29T14:34:09.000Z,36.554,-121.0633,8.5,0.7,Md,10,158.4,0.02694946,0.05,nc,nc72211821,2014-05-07T00:18:52.034Z,"27km ENE of Soledad, California",earthquake
2014-04-29T14:31:16.000Z,63.2591,-151.0038,1.3,1.2,ml,,,,0.58,ak,ak11245826,2014-04-29T14:34:51.608Z,"103km W of Cantwell, Alaska",earthquake
2014-04-29T14:25:35.000Z,61.0905,-151.9487,81.4,1.7,ml,,,,0.83,ak,ak11245823,2014-04-29T14:31:06.632Z,"57km NW of Nikiski, Alaska",earthquake
2014-04-29T14:19:54.000Z,61.9957,-149.6942,34.8,1,ml,,,,0.27,ak,ak11245818,2014-04-29T14:23:49.378Z,"20km SSE of Y, Alaska",earthquake
2014-04-29T14:14:47.000Z,63.152,-151.2389,1.2,1.4,ml,,,,0.59,ak,ak11245816,2014-04-29T14:20:05.507Z,"108km NNW of Talkeetna, Alaska",earthquake
2014-04-29T14:13:11.000Z,63.0907,-151.3422,0,1.2,ml,,,,0.63,ak,ak11245813,2014-04-29T14:17:01.558Z,"106km NW of Talkeetna, Alaska",earthquake
2014-04-29T14:08:22.000Z,61.0597,-147.0054,0,2,ml,,,,0.69,ak,ak11245808,2014-04-29T14:12:16.518Z,"36km WSW of Valdez, Alaska",earthquake
2014-04-29T14:08:05.200Z,34.4259,-97.6097,5,2.5,ml,,123,,1.04,us,usb000q3sf,2014-04-29T22:10:36.754Z,"24km NNW of Healdton, Oklahoma",earthquake
2014-04-29T14:03:55.800Z,40.3503,-121.9323,6.6,1.4,Md,10,187.2,0.11678099,0.1,nc,nc72211806,2014-05-02T20:24:10.284Z,"16km SSW of Shingletown, California",earthquake
2014-04-29T14:03:07.500Z,46.3062,-122.3272,15.4,0,Md,,154.8,0.00898315,0.11,uw,uw60747192,2014-04-29T17:34:57.968Z,"28km S of Morton, Washington",earthquake
2014-04-29T13:59:11.610Z,37.2097,-97.9138,5,2.7,mb_lg,,106,0.107,0.47,us,usb000q3qj,2014-04-29T15:21:05.000Z,"12km ENE of Anthony, Kansas",earthquake
2014-04-29T13:48:55.440Z,38.8214989,-122.7666702,2.98,0.56,md,11,125,0.00931,0.02,nc,nc72211791,2014-04-29T16:28:06.993Z,"3km W of Cobb, California",earthquake
2014-04-29T13:46:29.300Z,37.6502,-118.9527,6,0.1,Md,11,169.2,0.03593261,0.06,nc,nc72211796,2014-05-07T00:31:08.556Z,"1km E of Mammoth Lakes, California",earthquake
2014-04-29T13:44:22.300Z,46.4955,-122.4528,21.6,0.6,Md,,104.4,0.09881468,0.13,uw,uw60747182,2014-04-29T17:38:38.367Z,"15km WSW of Morton, Washington",earthquake
2014-04-29T13:28:20.000Z,63.0381,-150.7409,118.9,1.1,ml,,,,0.16,ak,ak11245807,2014-04-29T20:23:20.555Z,"85km NNW of Talkeetna, Alaska",earthquake
2014-04-29T13:26:39.000Z,63.4675,-151.3352,4.5,1.3,ml,,,,0.9,ak,ak11245804,2014-04-29T13:31:51.406Z,"119km W of Cantwell, Alaska",earthquake
2014-04-29T12:59:58.000Z,59.9396,-152.6204,85.2,2.1,ml,,,,0.46,ak,ak11245799,2014-04-29T13:03:24.670Z,"47km WNW of Anchor Point, Alaska",earthquake
2014-04-29T12:44:28.840Z,38.8193321,-122.8161697,2.75,0.43,md,8,84,0.006256,0.02,nc,nc72211781,2014-04-29T15:53:08.183Z,"6km NW of The Geysers, California",earthquake
2014-04-29T12:28:37.000Z,59.9965,-148.5463,9.7,1.4,ml,,,,0.53,ak,ak11245775,2014-04-29T20:07:15.732Z,"50km ESE of Bear Creek, Alaska",earthquake
2014-04-29T12:08:29.900Z,72.4391,2.5416,10,4.4,mb,,87,6.727,0.69,us,usb000q3mn,2014-04-29T20:11:10.169Z,"Norwegian Sea",earthquake
2014-04-29T11:56:40.600Z,41.7392,-121.5172,0.8,1.3,Md,8,277.2,0.14373045,0.04,nc,nc72214021,2014-05-02T00:58:07.958Z,"24km S of Tulelake, California",earthquake
2014-04-29T11:35:05.000Z,60.9827,-147.1162,20.2,1.2,ml,,,,0.34,ak,ak11245774,2014-04-29T11:39:57.086Z,"44km WSW of Valdez, Alaska",earthquake
2014-04-29T11:32:47.260Z,33.023,-115.8158333,8.54,1.48,ml,24,84,0.06841,0.21,ci,ci37218544,2014-04-29T19:21:22.820Z,"18km W of Westmorland, California",earthquake
2014-04-29T11:19:23.000Z,61.1351,-147.0687,0.1,1.4,ml,,,,0.96,ak,ak11245769,2014-04-29T11:24:43.276Z,"38km W of Valdez, Alaska",earthquake
2014-04-29T11:06:24.000Z,60.1798,-152.7168,11.8,1.7,ml,,,,0.63,ak,ak11245752,2014-04-29T11:21:20.753Z,"34km S of Redoubt Volcano, Alaska",earthquake
2014-04-29T11:03:29.400Z,35.5377,-120.8512,6.2,0.9,Md,21,46.8,0.04491576,0.05,nc,nc72211771,2014-05-01T01:39:04.267Z,"11km NNE of Cayucos, California",earthquake
2014-04-29T10:50:18.300Z,37.6402,-118.9453,7.3,0.1,Md,19,75.6,0.02694946,0.03,nc,nc72211756,2014-05-08T00:11:09.269Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T10:25:16.000Z,61.2219,-146.906,24.5,1.2,ml,,,,1.03,ak,ak11245742,2014-04-29T10:32:22.516Z,"31km WNW of Valdez, Alaska",earthquake
2014-04-29T10:16:16.930Z,33.0196667,-116.3613333,6.57,1,ml,22,139,0.1372,0.17,ci,ci37218536,2014-04-29T19:16:43.940Z,"23km ESE of Julian, California",earthquake
2014-04-29T10:14:23.270Z,33.6656667,-116.9335,16.99,0.81,ml,20,114,0.06526,0.15,ci,ci37218528,2014-04-29T19:11:51.250Z,"8km S of East Hemet, California",earthquake
2014-04-29T10:08:49.940Z,51.4275,178.7764,53.31,4.8,mb,,137,2.571,0.83,us,usb000q3ix,2014-04-29T18:11:22.482Z,"60km SSE of Little Sitkin Island, Alaska",earthquake
2014-04-29T10:04:49.780Z,33.5163333,-116.5173333,14.53,0.54,ml,18,120,0.04262,0.08,ci,ci37218520,2014-04-29T19:08:04.940Z,"15km ESE of Anza, California",earthquake
2014-04-29T10:04:35.206Z,39.6095,-119.7876,8.433,0.69,ml,13,89.49,0.031,0.11,nn,nn00445410,2014-04-30T23:54:19.000Z,"1km NW of Sun Valley, Nevada",earthquake
2014-04-29T10:00:43.300Z,37.6393,-118.9458,7,0.5,Md,20,68.4,0.02694946,0.02,nc,nc72211741,2014-05-09T00:29:08.161Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T09:59:47.800Z,37.642,-118.9442,7.4,0.4,Md,14,79.2,0.02694946,0.02,nc,nc72211746,2014-04-29T18:16:03.680Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T09:59:11.100Z,37.6398,-118.9465,7.3,1,Md,23,64.8,0.02694946,0.03,nc,nc72211731,2014-05-10T02:03:35.753Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T09:56:02.600Z,18.7961,-64.5804,36,2.4,Md,3,342,0.56593863,0.05,pr,pr14119002,2014-04-29T11:47:13.844Z,"42km N of Road Town, British Virgin Islands",earthquake
2014-04-29T09:55:26.200Z,19.3925,-155.1113,2.5,0.9,Md,,144,0,0.07,hv,hv60680206,2014-05-05T20:47:08.799Z,"13km ESE of Volcano, Hawaii",earthquake
2014-04-29T09:54:56.640Z,-32.7365,139.5373,15.39,4.7,mb,,127,1.942,1.26,us,usb000q3ij,2014-04-30T11:31:40.217Z,"70km ENE of Peterborough, Australia",earthquake
2014-04-29T09:54:03.300Z,37.3777,-122.196,4.9,1.5,Md,6,133.2,0.01796631,0.02,nc,nc72211721,2014-04-29T14:09:07.180Z,"2km S of Ladera, California",earthquake
2014-04-29T09:52:54.300Z,37.644,-118.9492,7.5,0.1,Md,19,72,0.02694946,0.02,nc,nc72211716,2014-05-08T22:16:05.898Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T09:49:24.050Z,37.6433333,-118.9506667,7.28,0.25,md,21,68,0.02426,0.03,nc,nc72211711,2014-05-08T22:03:04.435Z,"1km ESE of Mammoth Lakes, California",earthquake
2014-04-29T09:47:24.000Z,37.6443,-118.95,7.7,0.4,Md,21,68.4,0.02694946,0.02,nc,nc72211706,2014-05-10T02:00:35.740Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T09:27:53.720Z,38.841835,-122.8398361,2.58,0.81,md,14,75,0.004695,0.01,nc,nc72211696,2014-04-29T10:14:07.085Z,"10km WNW of Cobb, California",earthquake
2014-04-29T09:26:57.700Z,37.6418,-118.9515,7.4,0.2,Md,18,68.4,0.02694946,0.02,nc,nc72211701,2014-05-07T01:02:03.874Z,"1km ESE of Mammoth Lakes, California",earthquake
2014-04-29T09:22:25.900Z,45.2003,-112.802,8.6,1,mc,6,194.399984448001,0.2173923,0.11,mb,mb14655005,2014-04-30T14:44:16.694Z,"13km W of Dillon, Montana",earthquake
2014-04-29T09:18:09.870Z,33.4671667,-116.4918333,14.35,0.52,ml,15,135,0.09585,0.12,ci,ci37218512,2014-04-29T19:03:54.930Z,"19km ESE of Anza, California",earthquake
2014-04-29T09:12:30.120Z,33.5058333,-116.4683333,10.77,0.66,ml,17,141,0.07345,0.15,ci,ci37218504,2014-04-29T19:01:02.470Z,"19km ESE of Anza, California",earthquake
2014-04-29T09:05:23.000Z,61.331,-147.7072,20,1.3,ml,,,,,ak,ak11245711,2014-04-29T09:10:30.064Z,"73km ESE of Lazy Mountain, Alaska",earthquake
2014-04-29T08:56:27.000Z,37.6448,-118.9518,7.3,0.8,Md,17,79.2,0.02694946,0.03,nc,nc72211671,2014-05-10T01:56:00.718Z,"1km ESE of Mammoth Lakes, California",earthquake
2014-04-29T08:49:16.110Z,33.2825,-116.7808333,11.4,0.76,ml,17,88,0.0986,0.12,ci,ci37218496,2014-04-29T18:53:55.120Z,"19km SSE of Aguanga, California",earthquake
2014-04-29T08:43:25.310Z,35.3188333,-117.6505,9.2,1.29,ml,23,95,0.03745,0.11,ci,ci37218488,2014-04-29T18:52:35.960Z,"33km S of Ridgecrest, California",earthquake
2014-04-29T08:39:36.000Z,63.1832,-150.7121,133.3,1.1,ml,,,,0.21,ak,ak11245706,2014-04-29T20:01:36.738Z,"91km WSW of Cantwell, Alaska",earthquake
2014-04-29T08:37:22.000Z,59.9107,-151.66,88.1,1,ml,,,,3.94,ak,ak11245707,2014-05-09T17:45:03.581Z,"17km NNE of Anchor Point, Alaska",earthquake
2014-04-29T08:34:47.200Z,38.8203,-122.7788,3.5,0.2,Md,7,151.2,0.00898315,0.02,nc,nc72211666,2014-05-10T01:54:00.711Z,"4km W of Cobb, California",earthquake
2014-04-29T08:33:34.000Z,61.1636,-146.8128,12.8,1.4,ml,,,,0.8,ak,ak11245704,2014-04-29T08:35:19.984Z,"25km W of Valdez, Alaska",earthquake
2014-04-29T08:19:04.760Z,38.8236656,-122.7851639,2.32,1.34,md,12,111,0.01371,0.01,nc,nc72211661,2014-04-29T12:37:07.425Z,"5km W of Cobb, California",earthquake
2014-04-29T08:14:20.400Z,37.7723,-121.9437,10.2,1.5,Md,37,54,0.09881468,0.05,nc,nc72211656,2014-05-10T06:44:06.117Z,"3km ESE of San Ramon, California",earthquake
2014-04-29T08:09:18.480Z,32.8846667,-116.2453333,4.92,1.58,ml,26,72,0.03159,0.25,ci,ci37218480,2014-04-29T18:46:08.730Z,"27km ENE of Pine Valley, California",earthquake
2014-04-29T08:08:42.900Z,36.6062,-121.0903,9.5,1.1,Md,27,54,0.04491576,0.16,nc,nc72211651,2014-05-10T02:35:09.665Z,"29km NE of Soledad, California",earthquake
2014-04-29T07:45:06.000Z,19.3457,-155.085,7.9,2.5,Ml,,162,0.04491576,0.11,hv,hv60680156,2014-04-30T00:37:36.347Z,"18km ESE of Volcano, Hawaii",earthquake
2014-04-29T07:39:24.200Z,39.5978,-120.7107,8.3,1.5,Md,21,115.2,0.04491576,0.15,nc,nc72211646,2014-05-07T03:58:02.918Z,"10km ENE of Downieville, California",earthquake
2014-04-29T07:38:32.000Z,63.6412,-150.6069,1.8,0,ml,,,,0.19,ak,ak11245687,2014-04-29T19:53:53.012Z,"84km WSW of Healy, Alaska",earthquake
2014-04-29T07:34:29.300Z,18.5153,-66.1875,94,3.3,Md,25,187.2,0.22637545,0.2,pr,pr14119001,2014-05-12T11:50:55.000Z,"7km N of Levittown, Puerto Rico",earthquake
2014-04-29T07:23:36.800Z,38.8203,-122.814,3.1,0.9,Md,20,82.8,0,0.03,nc,nc72211641,2014-04-29T07:49:05.764Z,"6km NW of The Geysers, California",earthquake
2014-04-29T07:23:11.580Z,33.3963333,-116.6511667,10.88,0.56,ml,20,134,0.08729,0.13,ci,ci37218472,2014-04-29T18:41:56.790Z,"17km S of Anza, California",earthquake
2014-04-29T07:23:02.000Z,61.21,-143.5958,18.8,1.2,ml,,,,0.49,ak,ak11245683,2014-04-29T07:25:59.585Z,"56km SE of Chitina, Alaska",earthquake
2014-04-29T07:07:46.500Z,39.1542,-123.5772,4.7,1.7,Md,12,147.6,0.06288207,0.08,nc,nc72211631,2014-05-10T04:03:04.175Z,"24km NW of Boonville, California",earthquake
2014-04-29T07:06:57.770Z,32.6473333,-115.8188333,12.56,1.73,ml,21,125,0.1335,0.3,ci,ci37218464,2014-04-29T18:36:48.890Z,"20km SW of Seeley, California",earthquake
2014-04-29T07:05:28.700Z,46.9422,-121.9525,11.2,0.2,Md,,172.8,0.01796631,0.17,uw,uw60747022,2014-04-29T17:42:48.837Z,"25km SSE of Buckley, Washington",earthquake
2014-04-29T07:05:02.000Z,63.4777,-151.2918,11.1,1.3,ml,,,,0.65,ak,ak11245681,2014-04-29T07:10:30.697Z,"117km W of Cantwell, Alaska",earthquake
2014-04-29T06:49:02.000Z,57.7769,-151.9288,25.6,2.2,ml,,,,0.42,ak,ak11245670,2014-04-29T06:52:55.540Z,"28km E of Kodiak, Alaska",earthquake
2014-04-29T06:44:31.900Z,36.5705,-121.0722,7,0.8,Md,12,90,0.02694946,0.05,nc,nc72211621,2014-05-07T00:24:07.490Z,"27km NE of Soledad, California",earthquake
2014-04-29T06:35:08.000Z,63.2056,-150.3749,100,1.1,ml,,,,1.85,ak,ak11245668,2014-04-29T06:40:50.843Z,"74km WSW of Cantwell, Alaska",earthquake
2014-04-29T06:26:52.910Z,38.8348351,-122.8813324,2.5,0.53,md,8,127,0.01118,0.02,nc,nc72211616,2014-04-29T09:03:03.513Z,"12km ENE of Cloverdale, California",earthquake
2014-04-29T06:25:58.000Z,62.7909,-149.4548,22.2,0.2,ml,,,,0.5,ak,ak11245667,2014-04-29T19:45:33.232Z,"61km NNE of Talkeetna, Alaska",earthquake
2014-04-29T06:21:45.000Z,58.8563,-153.2961,100,2.5,ml,,,,0.43,ak,ak11245665,2014-04-29T14:24:23.632Z,"128km NNW of Kodiak Station, Alaska",earthquake
2014-04-29T06:18:38.020Z,35.3178333,-117.6493333,7.91,0.81,ml,10,114,0.03879,0.14,ci,ci37218456,2014-04-29T18:32:08.983Z,"33km S of Ridgecrest, California",earthquake
2014-04-29T06:16:00.720Z,35.317,-117.6506667,9.17,1.23,ml,20,109,0.03899,0.1,ci,ci37218448,2014-04-29T18:29:52.810Z,"33km S of Ridgecrest, California",earthquake
2014-04-29T06:15:04.000Z,63.2705,-151.2509,4.8,1.4,ml,,,,0.71,ak,ak11245662,2014-04-29T06:23:08.088Z,"116km W of Cantwell, Alaska",earthquake
2014-04-29T06:13:36.710Z,38.8224983,-122.8126678,3.27,0.56,md,11,85,0.002215,0.02,nc,nc72211606,2014-04-29T08:25:04.498Z,"7km W of Cobb, California",earthquake
2014-04-29T05:46:29.130Z,37.5653333,-118.7425,6.47,0.33,md,11,123,0.07309,0.02,nc,nc72211596,2014-05-07T03:22:24.122Z,"22km ESE of Mammoth Lakes, California",earthquake
2014-04-29T05:36:26.600Z,38.8085,-122.823,2.5,1,Md,14,61.2,0.01796631,0.04,nc,nc72211591,2014-04-29T07:49:05.763Z,"6km WNW of The Geysers, California",earthquake
2014-04-29T05:17:29.290Z,36.0378333,-117.776,1.81,0.49,ml,13,69,0.01275,0.13,ci,ci37218440,2014-04-29T18:26:18.380Z,"43km N of Inyokern, California",earthquake
2014-04-29T05:15:27.280Z,33.506,-116.4686667,11.39,1.08,ml,25,105,0.03987,0.11,ci,ci37218432,2014-04-29T18:23:58.980Z,"19km ESE of Anza, California",earthquake
2014-04-29T05:14:59.400Z,37.6401667,-118.9496667,6.67,0.13,md,14,137,0.03911,0.04,nc,nc72211586,2014-05-07T00:03:08.871Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T05:07:24.400Z,37.497,-118.8315,5.4,0.6,Md,14,162,0.08983153,0.08,nc,nc72211581,2014-05-07T00:00:12.540Z,"20km SE of Mammoth Lakes, California",earthquake
2014-04-29T05:04:28.410Z,36.038,-120.6015,4.14,0.66,md,22,111,0.03104,0.06,nc,nc72211576,2014-05-09T00:28:07.776Z,"24km WSW of Coalinga, California",earthquake
2014-04-29T05:04:19.880Z,36.0386667,-117.7761667,2.3,0.57,ml,8,70,0.01353,0.09,ci,ci37218424,2014-04-29T18:22:13.876Z,"43km N of Inyokern, California",earthquake
2014-04-29T05:00:14.000Z,38.1526,141.743,74.16,4.5,mb,,138,3.242,0.68,us,usb000q3d8,2014-04-29T13:02:48.296Z,"48km SE of Ishinomaki, Japan",earthquake
2014-04-29T04:55:07.000Z,60.1619,-141.3515,6.4,1.3,ml,,,,0.79,ak,ak11245650,2014-04-29T05:01:23.746Z,"60km E of Cape Yakataga, Alaska",earthquake
2014-04-29T04:54:52.210Z,36.0351667,-117.7786667,1.94,0.43,ml,9,70,0.0121,0.18,ci,ci37218416,2014-04-29T18:20:18.864Z,"43km N of China Lake Acres, California",earthquake
2014-04-29T04:46:21.000Z,61.2297,-150.885,55.7,2.4,ml,,,,0.5,ak,ak11245643,2014-04-29T19:38:47.604Z,"52km W of Anchorage, Alaska",earthquake
2014-04-29T04:44:34.400Z,35.3195,-117.652,9.35,0.95,ml,15,109,0.03628,0.09,ci,ci37218408,2014-04-29T18:17:18.040Z,"33km S of Ridgecrest, California",earthquake
2014-04-29T04:42:35.370Z,37.6448333,-118.9538333,7.26,0.42,md,22,74,0.02393,0.05,nc,nc72211571,2014-05-10T01:45:26.570Z,"1km ESE of Mammoth Lakes, California",earthquake
2014-04-29T04:40:28.000Z,64.5127,-149.4905,12.2,0.9,ml,,,,0.23,ak,ak11245641,2014-04-29T04:47:43.333Z,"19km WSW of North Nenana, Alaska",earthquake
2014-04-29T04:36:37.000Z,61.931,-150.8953,44,1.4,ml,,,,0.57,ak,ak11245640,2014-04-29T04:42:04.384Z,"49km WNW of Willow, Alaska",earthquake
2014-04-29T04:36:12.060Z,35.3155,-117.6491667,9.17,1.37,ml,25,110,0.04089,0.11,ci,ci37218400,2014-04-29T18:14:45.350Z,"34km S of Ridgecrest, California",earthquake
2014-04-29T04:34:49.800Z,37.6435,-118.95,7.4,0.4,Md,17,64.8,0.02694946,0.02,nc,nc72211566,2014-04-29T17:56:06.571Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T04:32:04.000Z,61.9343,-154.458,0.1,1.6,ml,,,,0.37,ak,ak11245639,2014-04-29T04:34:17.048Z,"128km SSE of McGrath, Alaska",earthquake
2014-04-29T04:22:35.700Z,35.4901,-97.2547,6.439,2.7,ml,,67,,0.66,us,usb000q3c3,2014-04-30T06:23:14.742Z,"1km ESE of Choctaw, Oklahoma",earthquake
2014-04-29T04:21:33.630Z,38.8186684,-122.8176651,2.58,0.56,md,10,83,0.01427,0.02,nc,nc72211561,2014-04-29T05:38:06.608Z,"7km NW of The Geysers, California",earthquake
2014-04-29T04:20:03.000Z,59.7305,-140.0639,0,1.6,ml,,,,0.44,ak,ak11245638,2014-04-29T04:24:38.412Z,"27km NW of Yakutat, Alaska",earthquake
2014-04-29T04:10:23.100Z,37.4235,-118.5535,12.1,0.9,Md,12,82.8,0.07186522,0.03,nc,nc72211556,2014-05-06T23:58:07.289Z,"11km NW of West Bishop, California",earthquake
2014-04-29T04:10:08.000Z,64.6327,-150.562,26.5,1.4,ml,,,,1.6,ak,ak11245633,2014-04-29T04:12:50.272Z,"41km S of Manley Hot Springs, Alaska",earthquake
2014-04-29T04:09:43.000Z,63.4685,-148.9081,8.3,0.5,ml,7,122.399990208001,0.06557702,0.25,ak,ak11245634,2014-04-29T19:32:02.858Z,"8km NNE of Cantwell, Alaska",earthquake
2014-04-29T04:07:00.000Z,67.7397,-162.1544,10.7,2.9,ml,,,,1.01,ak,ak11245629,2014-04-29T19:24:46.497Z,"39km ENE of Noatak, Alaska",earthquake
2014-04-29T04:06:45.720Z,37.6386667,-118.947,7.31,0.85,md,20,70,0.02378,0.05,nc,nc72211546,2014-05-10T01:42:25.760Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T04:03:50.900Z,38.8292,-122.8132,0.5,0.3,Md,9,93.6,0.00898315,0.01,nc,nc72211541,2014-04-29T05:04:02.965Z,"7km W of Cobb, California",earthquake
2014-04-29T03:59:09.100Z,37.6382,-118.9438,7.3,0.6,Md,25,75.6,0.02694946,0.04,nc,nc72211536,2014-05-10T01:40:32.340Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T03:56:04.200Z,37.6392,-118.9442,7.8,0.4,Md,20,72,0.02694946,0.03,nc,nc72211531,2014-05-10T01:37:55.651Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-04-29T03:47:20.500Z,38.8187,-122.8195,2.9,0.9,Md,19,57.6,0.00898315,0.03,nc,nc72211526,2014-04-29T04:34:04.738Z,"7km NW of The Geysers, California",earthquake
2014-04-29T03:40:15.200Z,38.7742,-122.7283,1.3,0.4,Md,17,54,0.00898315,0.11,nc,nc72211516,2014-05-10T02:19:10.814Z,"2km E of The Geysers, California",earthquake
2014-04-29T03:39:35.010Z,33.4261667,-116.5978333,7.94,0.47,ml,19,97,0.06845,0.08,ci,ci37218392,2014-04-29T18:08:53.350Z,"15km SSE of Anza, California",earthquake
2014-04-29T03:21:25.800Z,35.9978,-91.0577,8.3,2.1,md,5,230.399981568001,0.1077978,0.06,nm,nm042914b,2014-04-29T14:45:23.284Z,"9km SW of Hoxie, Arkansas",earthquake
2014-04-29T03:17:23.000Z,60.587,-143.2984,13.2,0.5,ml,,,,0.16,ak,ak11245619,2014-04-29T03:21:31.140Z,"75km NW of Cape Yakataga, Alaska",earthquake
2014-04-29T03:04:15.190Z,38.7921677,-122.7624969,2.57,0.87,md,12,68,0.01989,0.02,nc,nc72211506,2014-04-29T04:03:01.447Z,"1km NNW of The Geysers, California",earthquake
2014-04-29T03:00:58.500Z,37.6405,-118.943,7.5,0.4,Md,14,79.2,0.02694946,0.03,nc,nc72211501,2014-04-29T17:55:11.473Z,"2km ESE of Mammoth Lakes, California",earthquake
